主图,ASIN,SKU,品牌,商品标题,商品主图,父体,类目路径,大类目,大类BSR,大类BSR增长数,大类BSR增长率,小类目,小类BSR,月销量,月销量增长率,月销售额($),月销售额增长率,价格($),Q&A,毛利率,FBA运费($),评分数,留评率,评分,月新增评分数,上架时间,配送方式,LQS,变体数,卖家数,BuyBox卖家,卖家所属地,卖家信息,BuyBox类型,Best Seller标识,Amazon's Choice,New Release标识,A+页面,视频介绍,AC关键词,重量,体积,最近更新
,B01M671MGZ,,DRIVESTAR,DRIVESTAR 515105 2WD Front Right Passenger Side Wheel Hub &amp; Bearing Assembly for Chevrolet Colorado GMC Canyon Isuzu i-280 Isuzu i-290 Isuzu i-370(2x4 w/ABS 6 Lug),https://images-na.ssl-images-amazon.com/images/I/412j98Ul7-L._AC_US200_.jpg,B01M671MGZ,Automotive:Replacement Parts:Bearings & Seals:Bearings:Wheel:Hub Assemblies,Automotive,"485,420","163,621",96%,Automotive Replacement Hub Assemblies Bearings,2529,22,"-4,100%","1,671",-41%,75.99,,71%,10.53,89,4.55%,4.30,1,2016-10-20,FBA,8,1,2,Drivestar Autoparts,US,"公司名称：Smile Autoparts Inc.
电话号码：888-244-0198",FBA,,Y,,,,Automotive Replacement Hub Assemblies Bearings by,7 pounds,7 x 7 x 7 inches,2023-06-21
,B0BN7L57PW,,Bufeegua,"Fuel Cap Filler Gas Door Rubber Stop Bumper Stopper 15283098 for Chevrolet Avalanche Blazer Colorado Tahoe Silverado for GMC Canyon Envoy Jimmy Sierra Yukon XL 1500 2500 3500, 10 Pcs",https://m.media-amazon.com/images/I/41slgyEIgNL._AC_US200_.jpg,B0BN7L57PW,Automotive:Replacement Parts:Body & Trim:Body:Bumpers,Automotive,"55,925","24,453",38%,Automotive Bumpers,73,22,"4,000%",131,40%,5.99,,31%,3.22,15,13.64%,5.00,3,2022-11-23,FBA,3,1,1,JZ Racing Performance,CN,"公司名称：JIAOZUOSHIJINGZHUMAOYIYOUXIANGONGSI
办公地址：
映湖路鸿鑫小区10号楼一单元2502号
焦作市
解放区
河南省
454002
CN",FBA,,,,,,,0.317 ounces,3.54 x 2.44 x 0.43 inches,2023-07-01
,B07G9ZNXY9,,A-Premium,"A-Premium Set of 4PCS Mud Flaps Splash Guards Mudguards Mudflaps Compatible with Chevrolet Colorado &amp; GMC Canyon, 2015-2022, Pickup, (w/Fender Flares &amp; Pedal), Front &amp; Rear (Driver &amp; Passenger Sides)",https://m.media-amazon.com/images/I/4134RmMvH9L._AC_US200_.jpg,B07G9ZNXY9,Automotive:Exterior Accessories:Mud Flaps & Splash Guards,Automotive,"166,030","2,366",1%,Wheel & Tire Mud Flaps & Splash Guards,279,22,0%,879,0%,39.99,,53%,12.67,103,18.18%,4.40,4,2018-08-07,FBA,9,1,3,PremiumpartsWhosale,CN(HK),"公司名称：CENTURY HUATENG NETWORK OVERSEAS LIMITED
办公地址：
FLAT/RM 02, 7/F, SPA CENTRE
NO. 53-55 LOCKHART ROAD
WAN CHAI
HongKong
999077
HK",FBA,,,,Y,,,0.01 ounces,22 x 12 x 4 inches,2023-06-30
,B09XTNFM6W,,Korlot,Carbon Fiber Dashboard Upper Side Air Vent Cover AC Outlet Trim kit Interior for Chevrolet Colorado 2015-2022 for GMC Canyon 2015-2022,https://m.media-amazon.com/images/I/41oNuL9zz8L._AC_US200_.jpg,B09XTNFM6W,Automotive:Replacement Parts:Body & Trim:Trim:Dashboards,Automotive,"116,976","257,004",101%,Automotive Dashboards,78,22,"18,000%",294,180%,13.40,,61%,3.22,33,22.73%,4.60,5,2022-04-12,FBA,8,1,2,Just-AutoTrims,CN,公司名称：CHEN SUN,FBA,,Y,,,,Automotive Dashboards by Korlot,1.58 ounces,5 x 2.02 x 0.05 inches,2023-06-30
,B0BS13RDRH,,A-Premium,"A-Premium Ignition Coils and Spark Plugs Kits Compatible with Chevrolet Equinox, Malibu, Traverse, Impala, Camaro, Colorado &amp; GMC Acadia, Canyon &amp; Buick LaCrosse, Enclave &amp; Cadillac SRX, CTS 6-PC Set",https://images-na.ssl-images-amazon.com/images/I/51pWliuiNdL._AC_US200_.jpg,B0BS13RDRH,Automotive:Replacement Parts:Ignition Parts:Coil Packs,Automotive,"242,100","106,723",44%,Automotive Replacement Ignition Coil Packs,628,21,"76,700%","2,036",767%,96.99,,77%,7.81,1,0.00%,5.00,0,2023-01-08,FBA,9,1,2,PremiumpartsWhosale,CN(HK),"公司名称：CENTURY HUATENG NETWORK OVERSEAS LIMITED
办公地址：
FLAT/RM 02, 7/F, SPA CENTRE
NO. 53-55 LOCKHART ROAD
WAN CHAI
HongKong
999077
HK",FBA,,,,Y,,,4.92 pounds,14.02 x 13.39 x 3.39 inches,2023-06-29
,B07ST9G5WL,,A-Premium,"A-Premium Door Latch Lock Actuator Compatible with Chevy &amp; GMC Vehicles - Colorado/Canyon 2004 2005 2006 2007 2008 2009 2010 2011 2012- Front Left Driver Side, Replace# 10395383, 10395395",https://m.media-amazon.com/images/I/31TfIuTesoL._AC_US200_.jpg,B07ST9G5WL,Automotive:Replacement Parts:Motors:Power Door Lock,Automotive,"125,899","154,895",90%,Automotive Replacement Power Door Lock Motors,234,21,"3,300%",335,33%,15.99,,59%,4.08,55,4.76%,4.30,1,2019-06-03,FBM,10,1,2,PremiumpartsWhosale,CN(HK),"公司名称：CENTURY HUATENG NETWORK OVERSEAS LIMITED
办公地址：
FLAT/RM 02, 7/F, SPA CENTRE
NO. 53-55 LOCKHART ROAD
WAN CHAI
HongKong
999077
HK",FBM,,,,Y,,,4.9 ounces,5.08 x 3.94 x 2.99 inches,2023-07-03
,B09J7XVXX7,,BOXI,BOXI 2pcs Front Left &amp; Right Sway Bar Suspension Stabilizer Link Kit Fit for Chevy Colorado for GMC Canyon 2004-2012 / for Isuzu i280 2006 / for Isuzu i290 2007 2008 K80636 8151963660,https://images-na.ssl-images-amazon.com/images/I/413SSXmusPL._AC_US200_.jpg,B09J7XVXX7,"Automotive:Replacement Parts:Shocks, Struts & Suspension:Sway Bars & Parts:Link Kits",Automotive,"327,733","-211,117",-64%,Automotive Replacement Sway Bar Link Kits,1520,21,"27,100%",482,271%,22.99,,62%,5.40,12,9.52%,3.40,2,2021-10-11,FBA,9,1,2,BOXI Auto Parts,CN,"公司名称：Shanghai BOXI Auto Parts Co., Ltd
电话号码：00-861-391-756-9580",FBA,,,,Y,,,1.1 pounds,7.83 x 3.23 x 3.15 inches,2023-06-18
,B07PHY6TNH,,oEdRo,"oEdRo Soft Tri-fold Truck Bed Tonneau Cover On Top Compatible with 2015-2023 Chevy Colorado/GMC Canyon with 5ft Bed, Fleetside",https://images-na.ssl-images-amazon.com/images/I/51GgonjPpCL._AC_US200_.jpg,B07PHY6TNH,Automotive:Exterior Accessories:Truck Bed & Tailgate Accessories:Tonneau Covers,Automotive,"143,043","14,732",10%,Truck Tonneau Covers,659,21,"-10,000%","4,619",-100%,219.99,22,68%,36.69,151,4.76%,4.60,1,2019-03-11,AMZ,10,1,1,Amazon,,,AMZ,,,,Y,,,26.6 pounds,62.5 x 25.5 x 5 inches,2023-06-27
,B07QNS7XQT,,AKKON,AKKON Replacement for 2004-2012 Chevy Colorado GMC Canyon 06-08 Isuzu i-Series Black Bumper Signal Parking Lights Lamp Pair Left+Right,https://images-na.ssl-images-amazon.com/images/I/51rp-IRn-+L._AC_US200_.jpg,B0842Y5H3Q,"Automotive:Lights & Lighting Accessories:Lighting Assemblies & Accessories:Headlight Assemblies, Parts & Accessories:Headlight Assemblies",Automotive,"319,217","-15,939",-5%,Automotive Headlight Assemblies,1094,21,"9,200%",839,92%,39.99,3,37%,19.39,72,4.76%,4.20,1,2019-04-15,FBM,9,1,1,AKKON,US,"公司名称：Autoholic Inc
电话号码：626-467-5445",FBM,,,,,,,2.7 pounds,7 x 0 x 0 inches,2023-06-27
,B09XY182YB,Color: Clear lens,CNNELL,"CNNELL Fog Lights Assembly Compatible with 2004-2012 Chevy Colorado, Compatible with 2004-2012 GMC Canyon, Compatible with 2006 Isuzu i-280/i-350, Compatible with 2007 2008 Isuzu i-290(Clear lens)",https://images-na.ssl-images-amazon.com/images/I/51TmvxnwMfL._AC_US200_.jpg,B09XXZHMC2,"Automotive:Lights & Lighting Accessories:Lighting Assemblies & Accessories:Driving, Fog & Spot Lights",Automotive,"466,023","-299,015",-64%,"Automotive Driving, Fog & Spot Light Assemblies",505,21,"-4,700%","1,217",-47%,59.99,,72%,7.65,9,14.29%,4.80,3,2022-04-13,FBA,9,2,1,CNNELL,CN,"公司名称：XinbeiDistrictChunjiangZhichengAutoSuppliesFactory
办公地址：
高潮路215号A402
上海市
嘉定区
上海市
201800
CN",FBA,,,,Y,,,2.64 pounds,11.22 x 8.27 x 6.5 inches,2023-06-28
,B09HKW1PB4,,X AUTOHAUX,X AUTOHAUX Tailgate Bushing Lift Assist Rear Right Fit for Chevrolet for GMC Colorado Canyon 2015-2020 for Silverado 1500 2014-2020 for 2500HD 3500HD 2015-2020,https://m.media-amazon.com/images/I/21zxSUn2A7L._AC_US200_.jpg,B09HKW1PB4,Automotive:Replacement Parts:Body & Trim:Body:Truck Beds & Tailgates,Automotive,"197,388","365,248",188%,Truck Beds & Tailgates,459,21,"12,900%",272,129%,12.99,,55%,3.86,44,0.00%,4.40,0,2021-10-07,FBA,10,1,1,uxcell,CN(HK),"公司名称：Dragonmarts Company Limited
办公地址：
Room 1111, 11/F., Metroplaza, Tower 2
223 Hing Fong Road
Kwai Fong
New Territories
0000
HK",FBA,,Y,,Y,,rear right tailgate bushing,0.422 ounces,"1.06""L x 1.34""W",2023-06-29
,B07N2Z84JF,Size: Driver Side,Dependable Direct,Dependable Direct Driver Side (LH) Tail Light Lamp For 2004-2012 CHEVY COLORADO and 2004-2012 GMC CANYON - GM2800164 - Includes Bulbs,https://m.media-amazon.com/images/I/41M8qeFazAL._AC_US200_.jpg,B0C9GLCTXZ,"Automotive:Lights & Lighting Accessories:Lighting Assemblies & Accessories:Brake & Tail Light Assemblies, Parts & Accessories:Tail Light Assemblies",Automotive,"193,310","-111,680",-29%,Automotive Tail Light Assemblies,1446,21,0%,"1,112",0%,52.98,,69%,8.29,300,0.00%,4.70,0,2019-01-23,FBA,9,2,1,Dependable Direct,US,"公司名称：Suma Brands Funding I, LLC
办公地址：
310 4th Ave S Suite 5010 PMB 95932
Minneapolis
MN
55415
US",FBA,,Y,,Y,,Automotive Tail Light Assemblies by Dependable Dir,2.55 pounds,16.73 x 10 x 5.16 inches,2023-07-01
,B09MS32XPY,,Mixsuper,Mixsuper Custom Fit for Front Floor Mats 2015-2022 Chevrolet Colorado/GMC Canyon All Weather Floor Liners 1st Row Mat Liner Set,https://m.media-amazon.com/images/I/31xnJc8lm7L._AC_US200_.jpg,B09MS32XPY,Automotive:Interior Accessories:Floor Mats & Cargo Liners:Floor Mats,Automotive,"118,431","-449,869",-78%,Automotive Floor Mats,1016,21,"230,000%","1,469",2300%,69.99,,60%,17.29,27,9.52%,4.50,2,2021-11-29,FBA,9,1,1,Mixsuper-US,CN,"公司名称：GUANGZHOU HAIDENG GUANGDIAN Technology Co., Ltd.",FBA,,,,Y,,,3.68 pounds,"27""L x 20""W x 1""Th",2023-07-01
,B0C5GPM94D,,Getfarway,"Getfarway Engine Coolant Thermostat and Housing Assembly 12678784 Compatible with Cadillac CT5 2020-2022, Chevrolet Camaro 2016-2022, GMC Canyon 2017-2022, Cadillac CTS 2016-2019, Replace 15-81889",https://images-na.ssl-images-amazon.com/images/I/41N9ewmel8L._AC_US200_.jpg,B0C5GPM94D,Automotive:Replacement Parts:Engine Cooling & Climate Control:Thermostats,Automotive,"273,122","-91,885",-34%,Automotive Replacement Engine Thermostats,499,21,"45,000%","1,259",450%,59.99,,77%,4.75,,,,,2023-05-16,FBA,6,1,1,leexxy,CN,公司名称：lixingdianzishangwushandongyouxiangongsi,FBA,,,,,,,13.7 ounces,5.7 x 4.5 x 2.8 inches,2023-07-02
,B095CSWXBL,,X-Alter,"Sudopo X-Alter Truck Bed Extender for Chevy Colorado, GMC Canyon, Ford Ranger, 2001-2010 Ford Explorer Sport Trac and 2022 Ford Maverick Pickup Truck",https://images-na.ssl-images-amazon.com/images/I/31AyWrgJlJL._AC_US200_.jpg,B095CSWXBL,Automotive:Exterior Accessories:Truck Bed & Tailgate Accessories:Truck Bed Extenders,Automotive,"655,248","-311,618",-48%,Truck Bed Extenders,87,21,"2,600%","3,779",26%,179.99,26,74%,19.81,47,0.00%,4.30,0,2021-05-18,NA,8,1,1,,,,NA,,,,,,,12.8 pounds,32.5 x 15.9 x 6.5 inches,2023-07-03
,B06XW3GZ7G,,DWVO,DWVO Ignition Coil Pack of 6 Compatible with Buick Rainier - Chevy Trailblazer Colorado - GMC Canyon Envoy - Isuzu - H3 - Saab 2.8L 3.5L 4.2L,https://m.media-amazon.com/images/I/412h6SRqYTL._AC_US200_.jpg,B06XW3GZ7G,Automotive:Replacement Parts:Ignition Parts:Coil Packs,Automotive,"150,874","475,098",637%,Automotive Replacement Ignition Coil Packs,445,21,"10,000%","1,448",100%,68.98,13,73%,8.45,211,14.29%,4.20,3,2017-03-26,FBA,10,1,1,DWVO,US,公司名称：AUTODAYA,FBA,,,,Y,,,6.6 pounds,11.81 x 3.15 x 9.84 inches,2023-06-28
,B09ZPV8N7H,,Junri,Junri 12591290 55573248 Manifold Absolute Pressure MAP Sensor Air Intake Compatible with Chevy Avalanche Colorado Corvette Cruze Cadillac CTS XTS Escalade Express Silverado GMC Canyon 12644228,https://m.media-amazon.com/images/I/315dxI+ljKL._AC_US200_.jpg,B09ZPV8N7H,Automotive:Replacement Parts:Sensors:MAP,Automotive,"167,171","182,363",105%,Automotive Replacement MAP Sensors,96,21,"-2,700%",285,-27%,13.59,,57%,3.86,8,0.00%,4.60,0,2022-06-13,FBA,8,1,1,Junri Machinery,CN,"公司名称：JinjiangJunrijiqiyouxiangongsi
电话号码：008-605-958-572-0366
办公地址：
聚贤路232号
均日机器
泉州市
安平开发区
福建省
362261
CN",FBA,,,,,,,1.13 ounces,2.76 x 2.36 x 2.36 inches,2023-06-30
,B0BPM78J1M,,Hooke Road,"Hooke Road 18.8&quot; High Overland Bed Rack for Mid-Size Trucks Without Bed Rails - Compatible with Ford Ranger, GMC Canyon, Chevrolet Colorado, Jeep Gladiator JT",https://m.media-amazon.com/images/I/51kf3+bzzuL._AC_US200_.jpg,B0BPM78J1M,Automotive:Exterior Accessories:Cargo Management:Cargo Racks,Automotive,"209,892","48,987",48%,Cargo Racks,387,21,-800%,"11,549",-8%,549.99,13,85%,,11,14.29%,3.90,3,2022-12-08,FBM,9,1,1,Hooke Road 4x4,CN,"公司名称：SHENZHEN SHIPINKEJI YOUXIANGONGSI
电话号码：+1 (252) 366-9839
办公地址：
大浪街道高峰社区
上早村工业区12号204-207
深圳市
龙华区
广东
518109
CN",FBM,,,,Y,,,,43.31 x 29.92 x 7.48 inches,2023-07-03
,B0C2PNT78H,,Allmotorparts,"Auto Transmission Filter Kit Replace TF922 Compatible with Cadillac Chevy GMC 8L45 8L90 - ATS CTS Escalade Camaro Colorado Corvette Silverado Sierra 1500 Canyon Yukon Express Savana 2500, 2015-2022",https://images-na.ssl-images-amazon.com/images/I/41JirL2UUXL._AC_US200_.jpg,B0C2PNT78H,Automotive:Replacement Parts:Filters:Transmission Filters & Accessories:Filter & Gasket Kits,Automotive,"90,190",,,Automotive Replacement Transmission Filter & Gasket Kits,25,21,,986,,46.99,,75%,4.75,,,,,2017-04-21,FBA,,1,1,Allmotorparts Direct,CN,"公司名称：Shenzhen Shi Sai Te Lao Si Ke Ji You Xian Gong Si
办公地址：
南山区南山街道荔湾社区港前路39号汉京湾雅居B座6C
深圳市
南山区
广东
518000
CN",FBA,,,,,,,12.3 ounces,7.87 x 5.91 x 1.97 inches,2023-07-05
,B0BL7W4HM9,Color: canyon 15-22,XXCIWP,XXCIWP Bed Rail Stake Pocket Covers for 2015-2021 2022 GMC Canyon and Chevy Colorado Rear Truck Tonneau Covers Made of ABS Material Wear Resistant Anti Rust 2022 Chevrolet Colorado Caps Rail (2pcs),https://m.media-amazon.com/images/I/51cay82l4sL._AC_US200_.jpg,B0BN313YPM,Automotive:Exterior Accessories:Truck Bed & Tailgate Accessories:Tonneau Covers,Automotive,"136,319","-144,401",-28%,Truck Tonneau Covers,377,20,"-1,500%",298,-15%,14.93,,59%,3.86,22,10.00%,4.10,2,2022-08-02,FBA,9,3,2,chengdulujingchuandianzishangwuyouxiangongsi,CN,"公司名称：chengdulujingchuandianzishangwuyouxiangongsi
办公地址：
熊猫大道1248号4楼403室A10号
成都市
成华区
四川省
610000
CN",FBA,,,,,,,2.39 ounces,4.84 x 4.69 x 1.34 inches,2023-07-03
,B0BXP7BY5V,Color: Black,COMNOVA AUTOPART,COMNOVA 6.5”Side Steps Running Boards Compatible with 2015-2022 Chevy Colorado/GMC Canyon Crew Cab. All Black Nerf Bars Running Boards for Colorado Crew Cab.,https://images-na.ssl-images-amazon.com/images/I/51DUXa0yEPL._AC_US200_.jpg,B0BXPBGYSF,Automotive:Exterior Accessories:Running Boards & Steps:Running Boards,Automotive,"750,343","-374,506",-50%,Running Boards,506,20,"14,000%","3,500",140%,175.00,,62%,39.63,2,0.00%,3.50,0,2023-03-07,FBM,7,2,1,SUNWAY558,US,"公司名称：SUNWAY USA INC
办公地址：
558 WORTMAN AVE
BROOKLYN
NEW YORK
11208-5414
US",FBM,,,,Y,,,500 Pounds,80 x 7 x 5 inches,2023-06-15
,B08J7G9ST1,,Henkeyi,Truck Tailgate Assist Lift Support Shock Strut for 2015-2020 Chevy Colorado &amp; GMC Canyon,https://images-na.ssl-images-amazon.com/images/I/41vUEzo90OL._AC_US200_.jpg,B08J7G9ST1,"Automotive:Replacement Parts:Shocks, Struts & Suspension:Lift Supports",Automotive,"281,839","13,748",5%,Automotive Replacement Shock Lift Supports,2365,20,"2,000%",439,20%,21.99,,60%,5.40,68,15.00%,4.20,3,2019-06-03,FBA,7,1,1,Henkeyi,CN,"公司名称：ShenZhen HeLan Technology Co. Ltd
办公地址：
民治街道塘水围一区9栋1101
深圳市
龙华新区
广东
518111
CN",FBA,,,,,,,1.09 pounds,12.91 x 3.54 x 1.3 inches,2023-06-27
,B0B6H93HBW,,HiSport,"HiSport Manifold Absolute Pressure MAP Sensor 12594942,28084560,12644228,12591290 Compatible with Cadillac Escalade Chevy Avalanche Corvette Cruze Express Silverado Sonic Suburban Tahoe GMC Canyon",https://images-na.ssl-images-amazon.com/images/I/417UZj7LzrL._AC_US200_.jpg,B0B6H93HBW,Automotive:Replacement Parts:Sensors:MAP,Automotive,"166,960","498,366",298%,Automotive Replacement MAP Sensors,347,20,"10,000%",279,100%,13.99,,57%,3.86,2,0.00%,5.00,0,2022-07-13,FBA,9,1,1,HISPORT MOTOR,CN,"公司名称：WENZHOU KOLA AUTO PARTS CO.,LTD.",FBA,,,,Y,,,0.634 ounces,3.54 x 2.17 x 2.17 inches,2023-06-27
,B0895VSGMJ,,ECOTRIC,ECOTRIC Windshield Wiper Cowl Grille Vent Panel Compatible with 2004-2012 Chevy Colorado GMC Canyon Replacement for 20820072,https://m.media-amazon.com/images/I/41vPxERXMfL._AC_US200_.jpg,B0895VSGMJ,"Automotive:Exterior Accessories:Spoilers, Wings & Styling Kits:Wiper Cowls",Automotive,"217,916","35,833",15%,Wiper Cowls,42,20,"2,500%","1,960",25%,98.00,,72%,12.67,95,5.00%,4.20,1,2020-05-25,FBA,8,1,2,FAMETRADE LLC,US,"公司名称：FameTrade LLC
办公地址：
212 E 22nd Suite MP #1171
Cheyenne
WY
82001
US",FBA,,,,Y,,,2.35 pounds,55.5 x 9.5 x 2 inches,2023-06-25
,B09PNHMMPZ,,dynofit,"dynofit 6x120 Wheel Spacer 1.5 inch Hubcentric spacers Compatible with Chevy Colorado GMC Canyon | 2015-2022 Colorado Z71 ZR2 WT LT,2015-2021 Canyon with 14mmx1.5 Studs",https://m.media-amazon.com/images/I/41jpSjWC3qL._AC_US200_.jpg,B09PNHMMPZ,Automotive:Tires & Wheels:Accessories & Parts:Wheel Accessories & Parts:Wheel Adapters & Spacers,Automotive,"84,426","-17,175",-13%,Wheel Adapters & Spacers,123,20,"2,200%","2,297",22%,114.88,,75%,11.65,30,5.00%,4.40,1,2022-01-03,FBA,10,1,1,X-power auto,CN,"公司名称：NINGBO FASTFREE AUTO PARTS CO., LTD.",FBA,,,,Y,,,16.96 pounds,14.76 x 7.99 x 6.18 inches,2023-06-28
,B01H22GQ8I,,DRIVESTAR,DRIVESTAR 515106 RWD Front Wheel Hub &amp; Bearing Assembly Driver Left side for Chevrolet Colorado 2004 05 06 07 08 GMC Canyon 06-08 Isuze i-280 2006 i-290 07-08 (2WD w/ABS),https://m.media-amazon.com/images/I/41xewmMAI9L._AC_US200_.jpg,B01H22GQ8I,Automotive:Replacement Parts:Bearings & Seals:Bearings:Wheel:Hub Assemblies,Automotive,"82,762","52,740",19%,Automotive Replacement Hub Assemblies Bearings,169,20,"11,100%","1,419",111%,70.99,,70%,10.53,62,0.00%,4.40,0,2016-06-13,FBA,9,1,2,Drivestar Autoparts,US,"公司名称：Smile Autoparts Inc.
电话号码：888-244-0198",FBA,,Y,,Y,,Automotive Replacement Hub Assemblies Bearings by,7 pounds,7 x 7 x 7 inches,2023-06-28
,B099666FFB,Color: 12662736 12662737,XOPIYAO,XOPIYAO Intake &amp; Exhaust Camshaft Position Actuator Solenoid Valve Kit 12662736 12662737 Compatible with 2015-2018 GMC Canyon 2016-2018 Chevrole Camaro,https://m.media-amazon.com/images/I/31UohUknXmL._AC_US200_.jpg,B0BN1X1W8R,Automotive:Replacement Parts:Engines & Engine Parts:Engine Parts:Valves & Parts:Valves:Intake Valves,Automotive,"112,927",0,0%,Automotive Replacement Engine Intake Valves,52,20,"-3,800%",357,-38%,17.89,,58%,4.75,7,5.00%,3.90,1,2021-07-11,FBA,8,6,1,XOPIYAO,CN,"公司名称：Ruian Guanyang Automotive Electric Co. Ltd.
办公地址：
安阳街道瑞祥新区院士路瑞祥公馆2栋2单元303
温州市
瑞安市
浙江省
325299
CN",FBA,,,,,,,14.5 ounces,6.85 x 3.15 x 2.13 inches,2023-07-01
,B094YGRN53,,YITAMOTOR,"YITAMOTOR 6.5 Inches Running Boards Compatible with 2015-2021 Chevrolet Colorado/GMC Canyon Crew Cab, Side Steps Nerf Bars (Anodized Black)",https://m.media-amazon.com/images/I/41n-PPhrSaL._AC_US200_.jpg,B094YHSWYP,Automotive:Exterior Accessories:Running Boards & Steps:Running Boards,Automotive,"237,193","-52,310",-23%,Running Boards,490,20,"-9,700%","3,168",-97%,158.44,8,57%,36.69,74,20.00%,4.30,4,2021-05-13,AMZ,10,1,1,Amazon,US,"公司名称：YITA LLC
电话号码：1-888-717-8084
办公地址：
4120 164th ave se
BELLEVUE
WA
98006
US",AMZ,,,,Y,,,39.2 Pounds,82 x 6.5 x 2 inches,2023-06-30
,B09V1CKC22,Style: 5-PC Set,A-Premium,A-Premium M12-1.50 Wheel Lug Nuts Compatible with Chevrolet Equinox Malibu Impala Camaro HHR GMC Canyon Dodge Chrysler Buick Front or Rear 5-PC Set,https://images-na.ssl-images-amazon.com/images/I/41iErurJ3dL._AC_US200_.jpg,B0B73P5GZ3,Automotive:Tires & Wheels:Accessories & Parts:Lug Nuts & Accessories:Lug Nuts,Automotive,"249,729","308,430",124%,"Wheel & Tire Lug Nuts
Hardware Nuts
Tire Repair Tools","436
534
983",19,"21,700%",237,217%,12.49,,51%,4.24,4,5.26%,5.00,1,2022-02-15,FBA,9,3,1,PremiumpartsWhosale,CN(HK),"公司名称：CENTURY HUATENG NETWORK OVERSEAS LIMITED
办公地址：
FLAT/RM 02, 7/F, SPA CENTRE
NO. 53-55 LOCKHART ROAD
WAN CHAI
HongKong
999077
HK",FBA,,,,Y,,,10.2 ounces,3.27 x 3.27 x 1.85 inches,2023-06-04
,B07MH4LBSS,,AUTOSAVER88,"AUTOSAVER88 Ignition Coils 4-Pack Compatible with Chevrolet Chevy Colorado - GMC Canyon 2.9L L4 2007-2012, Hummer H3 H3T L5 3.7L 2007-2010",https://images-na.ssl-images-amazon.com/images/I/41B7VyKYu4L._AC_US200_.jpg,B07MH4LBSS,Automotive:Replacement Parts:Ignition Parts:Coil Packs,Automotive,"413,666","-228,927",-55%,Automotive Replacement Ignition Coil Packs,763,19,"-6,000%",854,-60%,44.99,5,71%,6.39,125,5.26%,4.50,1,2018-12-26,FBA,10,1,1,autosaver88,CN,"公司名称：shanghai yuanshun trade develope co., ltd
办公地址：
浦东新区民夏路91号
上海
上海
200120
CN",FBA,,,,Y,,,2.43 pounds,7.9 x 5.3 x 3.1 inches,2023-06-27
,B09YM9F7KK,,A-Premium,"A-Premium Engine Coolant Thermostat &amp; Housing Assembly Compatible with Chevry, GMC, Hummer Models - fits Colorado, Canyon 04-12, H3, H3T - [3.5L 3.7L 2.9L 2.8L] - Replaces# 902-847, 12622316, 440180",https://images-na.ssl-images-amazon.com/images/I/41bFOkN8leL._AC_US200_.jpg,B09YM9F7KK,Automotive:Replacement Parts:Engine Cooling & Climate Control:Thermostats,Automotive,"529,898","-437,871",-83%,Automotive Replacement Engine Thermostats,831,19,"4,000%",493,40%,25.99,,67%,4.75,5,15.79%,4.00,3,2022-04-02,FBA,9,1,2,PremiumpartsWhosale,CN(HK),"公司名称：CENTURY HUATENG NETWORK OVERSEAS LIMITED
办公地址：
FLAT/RM 02, 7/F, SPA CENTRE
NO. 53-55 LOCKHART ROAD
WAN CHAI
HongKong
999077
HK",FBA,,,,Y,,,13.7 ounces,7.83 x 4.09 x 3.5 inches,2023-06-27
,B09H5HHTJW,,A-Premium,"A-Premium Right Passenger Side Power Window Switch Compatible with Chevrolet Colorado 2004-2012, GMC Canyon 2004-2012, Hummer H3 2006 2008-2010, Isuzu i-280 i-350, Replace# 15205244",https://images-na.ssl-images-amazon.com/images/I/41VP39c8jFL._AC_US200_.jpg,B09H5HHTJW,Automotive:Replacement Parts:Body & Trim:Trim:Interior:Interior Switches:Power Window,Automotive,"243,399","-20,336",-8%,Automotive Power Window Switches,788,19,"-5,600%",398,-56%,20.99,,66%,4.08,15,15.79%,4.10,3,2021-09-24,FBA,9,1,1,PremiumpartsWhosale,CN(HK),"公司名称：CENTURY HUATENG NETWORK OVERSEAS LIMITED
办公地址：
FLAT/RM 02, 7/F, SPA CENTRE
NO. 53-55 LOCKHART ROAD
WAN CHAI
HongKong
999077
HK",FBA,,,,Y,,,4 ounces,5.59 x 2.95 x 2.56 inches,2023-06-27
,B096VNSPW1,,TUCAREST,"TUCAREST AW6750 Water Pump Kit w/Gasket (For 2.0L VIN X ;2.5L VIN A/L)(LCV/LKW/LTG) Fit For Buick Envision Regal ,Cadillac ATS CT6 CTS ,Chevy Blazer Camaro Colorado Equinox Malibu ,GMC Acadia Canyon",https://m.media-amazon.com/images/I/41+blJX+rnL._AC_US200_.jpg,B096VNSPW1,Automotive:Replacement Parts:Engine Cooling & Climate Control:Water Pumps,Automotive,"147,418","8,965",4%,Automotive Replacement Engine Water Pumps,472,19,"110,000%",752,1100%,39.62,,66%,7.33,5,0.00%,4.00,0,2021-06-07,FBA,8,1,1,Yautoparts,CN,公司名称：yuhuan qidian qichelingbujian youxiangongsi,FBA,,,,,,,3.2 pounds,5.9 x 5.3 x 5.1 inches,2023-06-28
